umap_x,umap_y,domain,sample_idx,protected,method
-12.435548,18.564945,BRFSS,18794,,CORAL_NHANES
17.19886,7.861174,BRFSS,59319,,CORAL_NHANES
1.7285112,12.578521,BRFSS,319875,,CORAL_NHANES
15.831528,0.83191806,BRFSS,100393,,CORAL_NHANES
7.1779547,1.7905977,BRFSS,78702,,CORAL_NHANES
3.744487,13.14862,BRFSS,346959,,CORAL_NHANES
-12.958949,18.991503,BRFSS,230318,,CORAL_NHANES
4.2489223,-1.2264445,BRFSS,220662,,CORAL_NHANES
14.467574,11.555469,BRFSS,294368,,CORAL_NHANES
2.6077616,3.8812528,BRFSS,325742,,CORAL_NHANES
1.1843573,0.49958318,BRFSS,48495,,CORAL_NHANES
3.8232396,10.662333,BRFSS,378174,,CORAL_NHANES
